"rid"	"replicate"	"distance"	"species"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"	"age_burned"	"temp.short"	"temp.long"	"prec.short"	"prec.long"	"potential.short"	"potential.long"	"content.short"	"content.long"	"frost.short"	"frost.long"
"2103"	86	11	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	20	20.0260280708728	1.9593363404274	1.9593363404274	0	81.7170897019528	-75.4934639205657	"20"	13.4836065232975	13.6247306503522	971.1	1000.39310344828	-0.299301873233336	-0.18356856255453	48.5784672746509	51.9437944713639	22.6666666666667	20.3448275862069
"2104"	86	12	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	20	609.554839602918	0.978163808584213	0.978163808584213	0	83.3128988824989	631.645216742019	"20"	13.8362869677419	13.8861086718576	1086.16666666667	1052.44482758621	-0.178253293209641	-0.217004245510955	52.8847394851804	51.3680560088503	21.3333333333333	21.6896551724138
"2105"	86	13	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	20	5	9.17783651351929	0	9.17783651351929	76.2091201264423	-93.4391054617817	"20"	13.6206998996416	13.5800846258806	933.266666666667	1051.01034482759	-0.209997245527327	-0.152205001593652	51.6572767939627	52.7112097989239	23	21.0344827586207
"2106"	86	14	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	20	6	8.6147563457489	0	8.6147563457489	687.076988389699	-99.1267354166435	"20"	13.9002877275986	13.8650412131999	1138.96666666667	1039.24137931034	-0.308011214184834	-0.201096954425179	49.9326749784027	52.2135352305566	24.3333333333333	19.9655172413793
"2107"	86	15	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	20	7.30571821224599	5.70763850585209	3.20043015480042	9.3060827255249	155.513286552725	-95.3021903310049	"20"	13.1493499498208	13.8087976329255	989.266666666667	1033.53793103448	-0.103641296418251	-0.168498473550662	54.2497524809033	52.6095698024338	23.6666666666667	19.8620689655172
"2108"	86	16	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	20	25.006767236259	3.86700457469597	2.60820376873016	7.85462689399719	90.5595525686548	-72.3863838469156	"20"	13.2307304516129	13.9142295869485	1026.86666666667	1040.40689655172	-0.077936913751222	-0.201487008610827	55.7298720504571	51.985133540433	11.6666666666667	20.6896551724138
"2109"	86	17	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	20	47.3048889945988	1.19952687627829	0.689773142337799	12.7466950416565	686.591782978646	-93.1101871348685	"20"	13.5039410035842	13.7464449922136	1003.7	1013.35517241379	-0.173372206155715	-0.185587996355446	52.1061124159277	52.1519389046381	19.6666666666667	19.551724137931
"2110"	86	18	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	20	22.8138385935323	1.09477925300598	1.09477925300598	0	239.002182525491	-90.4545480076949	"20"	13.8697635985663	14.0352529180571	1069.96666666667	1037.34137931034	-0.16313145011151	-0.208365040953397	52.2754160452676	51.5232696348021	24.3333333333333	19.9310344827586
"2111"	86	19	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	20	119.319933722947	1.38106339429332	1.20212931931019	11.8773303031921	84.6288509985075	40.9920285046182	"20"	13.7751555555556	13.8658954601409	1098.93333333333	1075.35172413793	-0.0469055859287264	-0.117900320150462	57.6607582284244	53.678954910517	25.6666666666667	18.9655172413793
"2112"	86	2	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	20	9	7.73065831926134	0	7.73065831926134	82.7755041562608	-89.127218140514	"20"	14.155523469534	13.7039971879867	893.033333333333	1022.50689655172	-0.221848347352177	-0.171293517041756	49.8180628436841	52.1754077363661	17.6666666666667	20.0689655172414
"2113"	86	20	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	20	13.2452684158691	6.75681568318649	2.33592772483826	12.0952356656392	83.0955797711913	-84.060200972975	"20"	13.3225827096774	13.5140787645532	1231.43333333333	1040.00344827586	-0.0808100761059165	-0.178273367957852	54.4167843618365	52.1679443792214	16.3333333333333	21.6206896551724
